Alert ID,URL,Package Name,Date
ALSA-2024:9195,https://lwn.net/Articles/998673,cyrus-imapd,2024-11-18
ALSA-2024:9187,https://lwn.net/Articles/998664,bcc,2024-11-18
ALSA-2024:9181,https://lwn.net/Articles/998685,jose,2024-11-18
ALSA-2024:9331,https://lwn.net/Articles/998687,krb5,2024-11-18
ALSA-2024:9281,https://lwn.net/Articles/998707,python-jwcrypto,2024-11-18
ALSA-2024:9158,https://lwn.net/Articles/998692,lldpd,2024-11-18
ALSA-2024:9317,https://lwn.net/Articles/998697,NetworkManager,2024-11-18
ALSA-2024:9456,https://lwn.net/Articles/998700,osbuild-composer,2024-11-18
ALSA-2024:9450,https://lwn.net/Articles/998708,python3.11,2024-11-18
ALSA-2024:9136,https://lwn.net/Articles/998718,qemu-kvm,2024-11-18
ALSA-2024:9573,https://lwn.net/Articles/998521,libsoup,2024-11-15
ALSA-2024:9540,https://lwn.net/Articles/998523,tigervnc,2024-11-15
ALSA-2024:9636,https://lwn.net/Articles/998524,webkit2gtk3,2024-11-15
ALSA-2024:9689,https://lwn.net/Articles/998520,binutils,2024-11-15
ALSA-2024:9644,https://lwn.net/Articles/998522,squid:4,2024-11-15
ALSA-2024:9502,https://lwn.net/Articles/998016,expat,2024-11-13
ALSA-2024:9056,https://lwn.net/Articles/997890,gstreamer1-plugins-base,2024-11-12
ALSA-2024:9051,https://lwn.net/Articles/997714,podman,2024-11-11
ALSA-2024:8935,https://lwn.net/Articles/997458,edk2,2024-11-08
ALSA-2024:8831,https://lwn.net/Articles/997337,bcc,2024-11-06
ALSA-2024:8870,https://lwn.net/Articles/997344,kernel-rt,2024-11-06
ALSA-2024:8834,https://lwn.net/Articles/997347,python-gevent,2024-11-06
ALSA-2024:8859,https://lwn.net/Articles/997352,xmlrpc-c,2024-11-06
ALSA-2024:8798,https://lwn.net/Articles/997353,xorg-x11-server and xorg-x11-server-Xwayland,2024-11-06
ALSA-2024:8836,https://lwn.net/Articles/997350,python3.12,2024-11-06
ALSA-2024:8838,https://lwn.net/Articles/997348,python3.11,2024-11-06
ALSA-2024:8843,https://lwn.net/Articles/997349,python3.11-urllib3,2024-11-06
ALSA-2024:8846,https://lwn.net/Articles/997340,container-tools:rhel8,2024-11-06
ALSA-2024:8842,https://lwn.net/Articles/997351,python3.12-urllib3,2024-11-06
ALSA-2024:8922,https://lwn.net/Articles/997339,bzip2,2024-11-06
ALSA-2024:8849,https://lwn.net/Articles/997342,haproxy,2024-11-06
ALSA-2024:8860,https://lwn.net/Articles/997345,krb5,2024-11-06
ALSA-2024:8830,https://lwn.net/Articles/997338,bpftrace,2024-11-06
ALSA-2024:8833,https://lwn.net/Articles/997346,libtiff,2024-11-06
ALSA-2024:8870,https://lwn.net/Articles/997344,kernel-rt,2024-11-06
ALSA-2024:8922,https://lwn.net/Articles/997339,bzip2,2024-11-06
ALSA-2024:8914,https://lwn.net/Articles/997138,libtiff,2024-11-05
ALSA-2024:8790,https://lwn.net/Articles/997008,thunderbird,2024-11-04
ALSA-2024:8793,https://lwn.net/Articles/997009,thunderbird,2024-11-04
ALSA-2024:8800,https://lwn.net/Articles/997007,openexr,2024-11-04
ALSA-2024:8726,https://lwn.net/Articles/997006,firefox,2024-11-04
ALSA-2024:5363,https://lwn.net/Articles/996858,kernel,2024-11-03
ALSA-2024:4928,https://lwn.net/Articles/996857,kernel,2024-11-03
ALSA-2024:5928,https://lwn.net/Articles/996859,kernel,2024-11-03
ALSA-2024:2394,https://lwn.net/Articles/996851,kernel,2024-11-03
ALSA-2024:4349,https://lwn.net/Articles/996855,kernel,2024-11-03
ALSA-2024:3619,https://lwn.net/Articles/996854,kernel,2024-11-03
ALSA-2024:4583,https://lwn.net/Articles/996856,kernel,2024-11-03
ALSA-2024:6567,https://lwn.net/Articles/996860,kernel,2024-11-03
ALSA-2024:6997,https://lwn.net/Articles/996861,kernel,2024-11-03
ALSA-2024:8729,https://lwn.net/Articles/996849,firefox,2024-11-03
ALSA-2024:8678,https://lwn.net/Articles/996850,grafana,2024-11-03
ALSA-2024:2758,https://lwn.net/Articles/996852,kernel,2024-11-03
ALSA-2024:3306,https://lwn.net/Articles/996853,kernel,2024-11-03
ALSA-2024:8680,https://lwn.net/Articles/996863,mod_http2,2024-11-03
ALSA-2024:8617,https://lwn.net/Articles/996862,kernel,2024-11-03
ALSA-2024:8563,https://lwn.net/Articles/996286,buildah,2024-10-29
ALSA-2024:8162,https://lwn.net/Articles/996025,kernel,2024-10-25
ALSA-2024:8447,https://lwn.net/Articles/996026,python3.12,2024-10-25
ALSA-2024:8446,https://lwn.net/Articles/996027,python3.9,2024-10-25
ALSA-2024:8374,https://lwn.net/Articles/995508,python3.11,2024-10-24
ALSA-2024:8353,https://lwn.net/Articles/995507,NetworkManager-libreswan,2024-10-24
ALSA-2024:8359,https://lwn.net/Articles/995509,python39:3.9 and python39-devel:3.9,2024-10-24
ALSA-2024:8327,https://lwn.net/Articles/995506,grafana,2024-10-23
ALSA-2024:8124,https://lwn.net/Articles/994688,java-17-openjdk,2024-10-18
ALSA-2024:8117,https://lwn.net/Articles/994683,java-1.8.0-openjdk,2024-10-18
ALSA-2024:8121,https://lwn.net/Articles/994685,java-11-openjdk,2024-10-18
ALSA-2024:8117,https://lwn.net/Articles/994684,java-1.8.0-openjdk,2024-10-18
ALSA-2024:8121,https://lwn.net/Articles/994686,java-11-openjdk,2024-10-18
ALSA-2024:8127,https://lwn.net/Articles/994690,java-21-openjdk,2024-10-18
ALSA-2024:8124,https://lwn.net/Articles/994687,java-17-openjdk,2024-10-18
ALSA-2024:8127,https://lwn.net/Articles/994689,java-21-openjdk,2024-10-18
ALSA-2024:8180,https://lwn.net/Articles/994691,webkit2gtk3,2024-10-18
ALSA-2024:8110,https://lwn.net/Articles/994415,containernetworking-plugins,2024-10-16
ALSA-2024:8111,https://lwn.net/Articles/994416,skopeo,2024-10-16
ALSA-2024:8112,https://lwn.net/Articles/994414,buildah,2024-10-16
ALSA-2024:8038,https://lwn.net/Articles/994208,container-tools:rhel8,2024-10-15
ALSA-2024:7958,https://lwn.net/Articles/994210,firefox,2024-10-15
ALSA-2024:8024,https://lwn.net/Articles/994213,thunderbird,2024-10-15
ALSA-2024:8039,https://lwn.net/Articles/994212,podman,2024-10-15
ALSA-2024:8025,https://lwn.net/Articles/994214,thunderbird,2024-10-15
ALSA-2024:7977,https://lwn.net/Articles/994209,firefox,2024-10-15
ALSA-2024:8037,https://lwn.net/Articles/994211,OpenIPMI,2024-10-15
ALSA-2024:7867,https://lwn.net/Articles/993756,.NET 6.0,2024-10-11
ALSA-2024:7869,https://lwn.net/Articles/993759,.NET 8.0,2024-10-11
ALSA-2024:7851,https://lwn.net/Articles/993757,.NET 6.0,2024-10-10
ALSA-2024:7868,https://lwn.net/Articles/993758,.NET 8.0,2024-10-10
ALSA-2024:7848,https://lwn.net/Articles/993760,openssl,2024-10-10
ALSA-2024:7457,https://lwn.net/Articles/993426,mod_jk,2024-10-09
ALSA-2024:7700,https://lwn.net/Articles/993425,firefox,2024-10-09
ALSA-2024:7699,https://lwn.net/Articles/993427,thunderbird,2024-10-09
ALSA-2024:7505,https://lwn.net/Articles/992912,firefox,2024-10-04
ALSA-2024:7550,https://lwn.net/Articles/992913,golang,2024-10-04
ALSA-2024:7552,https://lwn.net/Articles/992915,thunderbird,2024-10-04
ALSA-2024:7484,https://lwn.net/Articles/992914,linux-firmware,2024-10-04
ALSA-2024:7481,https://lwn.net/Articles/993117,linux-firmware,2024-10-04
ALSA-2024:7502,https://lwn.net/Articles/993116,go-toolset:rhel8,2024-10-04
ALSA-2024:7463,https://lwn.net/Articles/992783,cups-filters,2024-10-03
ALSA-2024:7349,https://lwn.net/Articles/992620,grafana,2024-10-01
ALSA-2024:7346,https://lwn.net/Articles/992230,cups-filters,2024-09-28
ALSA-2024:7204,https://lwn.net/Articles/992232,osbuild-composer,2024-09-27
ALSA-2024:7260,https://lwn.net/Articles/992231,net-snmp,2024-09-27
ALSA-2024:7262,https://lwn.net/Articles/992233,osbuild-composer,2024-09-27
ALSA-2024:7136,https://lwn.net/Articles/991853,git-lfs,2024-09-26
ALSA-2024:7135,https://lwn.net/Articles/991852,git-lfs,2024-09-26
ALSA-2024:7000,https://lwn.net/Articles/991859,kernel,2024-09-25
ALSA-2024:7001,https://lwn.net/Articles/991860,kernel-rt,2024-09-25
ALSA-2024:6947,https://lwn.net/Articles/991856,grafana,2024-09-25
ALSA-2024:6946,https://lwn.net/Articles/991857,grafana-pcp,2024-09-25
ALSA-2024:6989,https://lwn.net/Articles/991851,expat,2024-09-25
ALSA-2024:6987,https://lwn.net/Articles/991850,emacs,2024-09-25
ALSA-2024:6908,https://lwn.net/Articles/991854,go-toolset:rhel8,2024-09-25
ALSA-2024:6913,https://lwn.net/Articles/991855,golang,2024-09-25
ALSA-2024:6964,https://lwn.net/Articles/991865,virt:rhel and virt-devel:rhel,2024-09-25
ALSA-2024:6963,https://lwn.net/Articles/991858,gtk3,2024-09-25
ALSA-2024:6962,https://lwn.net/Articles/991863,python3.11,2024-09-25
ALSA-2024:6986,https://lwn.net/Articles/991861,nano,2024-09-25
ALSA-2024:6969,https://lwn.net/Articles/991848,container-tools:rhel8,2024-09-25
ALSA-2024:6973,https://lwn.net/Articles/991849,dovecot,2024-09-25
ALSA-2024:6961,https://lwn.net/Articles/991864,python3.12,2024-09-25
ALSA-2024:6975,https://lwn.net/Articles/991862,python3,2024-09-25
ALSA-2024:6837,https://lwn.net/Articles/991327,pcp,2024-09-20
ALSA-2024:6681,https://lwn.net/Articles/991323,firefox,2024-09-20
ALSA-2024:6848,https://lwn.net/Articles/991328,pcp,2024-09-20
ALSA-2024:6754,https://lwn.net/Articles/991321,expat,2024-09-20
ALSA-2024:6684,https://lwn.net/Articles/991332,thunderbird,2024-09-20
ALSA-2024:6785,https://lwn.net/Articles/991330,ruby:3.3,2024-09-20
ALSA-2024:6726,https://lwn.net/Articles/991322,fence-agents,2024-09-20
ALSA-2024:6784,https://lwn.net/Articles/991329,ruby:3.3,2024-09-20
ALSA-2024:6683,https://lwn.net/Articles/991331,thunderbird,2024-09-20
ALSA-2024:6757,https://lwn.net/Articles/991325,libnbd,2024-09-20
ALSA-2024:6682,https://lwn.net/Articles/991324,firefox,2024-09-20
ALSA-2024:6783,https://lwn.net/Articles/991326,openssl,2024-09-20
ALSA-2024:6670,https://lwn.net/Articles/990711,pcs,2024-09-17
ALSA-2024:6569,https://lwn.net/Articles/989739,389-ds:1.4,2024-09-11
ALSA-2024:6529,https://lwn.net/Articles/989740,dovecot,2024-09-11
ALSA-2024:6510,https://lwn.net/Articles/989741,emacs,2024-09-11
ALSA-2024:6464,https://lwn.net/Articles/989742,glib2,2024-09-11
ALSA-2024:6422,https://lwn.net/Articles/989162,"bubblewrap, flatpak",2024-09-06
ALSA-2024:6356,https://lwn.net/Articles/988993,bubblewrap and flatpak,2024-09-05
ALSA-2024:6311,https://lwn.net/Articles/989002,resource-agents,2024-09-05
ALSA-2024:6309,https://lwn.net/Articles/988995,fence-agents,2024-09-05
ALSA-2024:6166,https://lwn.net/Articles/988997,krb5,2024-09-04
ALSA-2024:6192,https://lwn.net/Articles/989004,wget,2024-09-04
ALSA-2024:6188,https://lwn.net/Articles/989003,runc,2024-09-04
ALSA-2024:6163,https://lwn.net/Articles/989001,python3.9,2024-09-04
ALSA-2024:6179,https://lwn.net/Articles/989000,python3.11,2024-09-04
ALSA-2024:6194,https://lwn.net/Articles/988999,podman,2024-09-04
ALSA-2024:6184,https://lwn.net/Articles/988998,orc,2024-09-04
ALSA-2024:6197,https://lwn.net/Articles/988996,ghostscript,2024-09-04
ALSA-2024:6186,https://lwn.net/Articles/988994,containernetworking-plugins,2024-09-04
ALSA-2024:6146,https://lwn.net/Articles/988540,python3.12,2024-09-03
ALSA-2024:6148,https://lwn.net/Articles/988705,nodejs:18,2024-09-03
ALSA-2024:6187,https://lwn.net/Articles/988703,gvisor-tap-vsock,2024-09-03
ALSA-2024:6189,https://lwn.net/Articles/988702,buildah,2024-09-03
ALSA-2024:6147,https://lwn.net/Articles/988704,nodejs:18,2024-09-03
ALSA-2024:6195,https://lwn.net/Articles/988707,skopeo,2024-09-03
ALSA-2024:6162,https://lwn.net/Articles/988706,python-urllib3,2024-09-03
ALSA-2024:5927,https://lwn.net/Articles/988339,postgresql:16,2024-08-30
ALSA-2024:6018,https://lwn.net/Articles/987827,postgresql:13,2024-08-29
ALSA-2024:5999,https://lwn.net/Articles/987825,postgresql,2024-08-29
ALSA-2024:5929,https://lwn.net/Articles/987652,postgresql:16,2024-08-29
ALSA-2024:5231,https://lwn.net/Articles/987651,bind and bind-dyndb-ldap,2024-08-29
ALSA-2024:6020,https://lwn.net/Articles/987829,postgresql:15,2024-08-29
ALSA-2024:5941,https://lwn.net/Articles/987824,libvpx,2024-08-29
ALSA-2024:5962,https://lwn.net/Articles/987830,python39:3.9 and python39-devel:3.9,2024-08-29
ALSA-2024:6001,https://lwn.net/Articles/987828,postgresql:15,2024-08-29
ALSA-2024:6000,https://lwn.net/Articles/987826,postgresql:12,2024-08-29
ALSA-2024:5814,https://lwn.net/Articles/987386,nodejs:20,2024-08-26
ALSA-2024:5815,https://lwn.net/Articles/987387,nodejs:20,2024-08-26
ALSA-2024:5294,https://lwn.net/Articles/986806,jose,2024-08-21
ALSA-2024:5291,https://lwn.net/Articles/986805,grafana,2024-08-21
ALSA-2024:5391,https://lwn.net/Articles/986803,firefox,2024-08-21
ALSA-2024:5322,https://lwn.net/Articles/986802,firefox,2024-08-21
ALSA-2024:5297,https://lwn.net/Articles/986801,edk2,2024-08-21
ALSA-2024:5654,https://lwn.net/Articles/986800,curl,2024-08-21
ALSA-2024:5529,https://lwn.net/Articles/986799,curl,2024-08-21
ALSA-2024:5390,https://lwn.net/Articles/986798,bind9.16,2024-08-21
ALSA-2024:5524,https://lwn.net/Articles/986797,bind,2024-08-21
ALSA-2024:5532,https://lwn.net/Articles/986818,python3.11-setuptools,2024-08-21
ALSA-2024:5309,https://lwn.net/Articles/986816,python-urllib3,2024-08-21
ALSA-2024:5298,https://lwn.net/Articles/986804,gnome-shell,2024-08-21
ALSA-2024:5334,https://lwn.net/Articles/986795,.NET 8.0,2024-08-21
ALSA-2024:5337,https://lwn.net/Articles/986796,.NET 8.0,2024-08-21
ALSA-2024:5299,https://lwn.net/Articles/986825,wget,2024-08-21
